@RELATION 'dataset_agregado'

@ATTRIBUTE cln3-1 numeric
@ATTRIBUTE cln3-2 numeric
@ATTRIBUTE clb2-2 numeric
@ATTRIBUTE clb2-1 numeric
@ATTRIBUTE alpha0 numeric
@ATTRIBUTE alpha7 numeric
@ATTRIBUTE alpha14 numeric
@ATTRIBUTE alpha21 numeric
@ATTRIBUTE alpha28 numeric
@ATTRIBUTE alpha35 numeric
@ATTRIBUTE alpha42 numeric
@ATTRIBUTE alpha49 numeric
@ATTRIBUTE alpha56 numeric
@ATTRIBUTE alpha63 numeric
@ATTRIBUTE alpha70 numeric
@ATTRIBUTE alpha77 numeric
@ATTRIBUTE alpha84 numeric
@ATTRIBUTE alpha91 numeric
@ATTRIBUTE alpha98 numeric
@ATTRIBUTE alpha105 numeric
@ATTRIBUTE alpha112 numeric
@ATTRIBUTE alpha119 numeric
@ATTRIBUTE cdc15_10 numeric
@ATTRIBUTE cdc15_30 numeric
@ATTRIBUTE cdc15_50 numeric
@ATTRIBUTE cdc15_70 numeric
@ATTRIBUTE cdc15_80 numeric
@ATTRIBUTE cdc15_90 numeric
@ATTRIBUTE cdc15_100 numeric
@ATTRIBUTE cdc15_110 numeric
@ATTRIBUTE cdc15_120 numeric
@ATTRIBUTE cdc15_130 numeric
@ATTRIBUTE cdc15_140 numeric
@ATTRIBUTE cdc15_150 numeric
@ATTRIBUTE cdc15_160 numeric
@ATTRIBUTE cdc15_170 numeric
@ATTRIBUTE cdc15_180 numeric
@ATTRIBUTE cdc15_190 numeric
@ATTRIBUTE cdc15_200 numeric
@ATTRIBUTE cdc15_210 numeric
@ATTRIBUTE cdc15_220 numeric
@ATTRIBUTE cdc15_230 numeric
@ATTRIBUTE cdc15_240 numeric
@ATTRIBUTE cdc15_250 numeric
@ATTRIBUTE cdc15_270 numeric
@ATTRIBUTE cdc15_290 numeric
@ATTRIBUTE cdc28_0 numeric
@ATTRIBUTE cdc28_10 numeric
@ATTRIBUTE cdc28_20 numeric
@ATTRIBUTE cdc28_30 numeric
@ATTRIBUTE cdc28_40 numeric
@ATTRIBUTE cdc28_50 numeric
@ATTRIBUTE cdc28_60 numeric
@ATTRIBUTE cdc28_70 numeric
@ATTRIBUTE cdc28_80 numeric
@ATTRIBUTE cdc28_90 numeric
@ATTRIBUTE cdc28_100 numeric
@ATTRIBUTE cdc28_110 numeric
@ATTRIBUTE cdc28_120 numeric
@ATTRIBUTE cdc28_130 numeric
@ATTRIBUTE cdc28_140 numeric
@ATTRIBUTE cdc28_150 numeric
@ATTRIBUTE cdc28_160 numeric
@ATTRIBUTE elu0 numeric
@ATTRIBUTE elu30 numeric
@ATTRIBUTE elu60 numeric
@ATTRIBUTE elu90 numeric
@ATTRIBUTE elu120 numeric
@ATTRIBUTE elu150 numeric
@ATTRIBUTE elu180 numeric
@ATTRIBUTE elu210 numeric
@ATTRIBUTE elu240 numeric
@ATTRIBUTE elu270 numeric
@ATTRIBUTE elu300 numeric
@ATTRIBUTE elu330 numeric
@ATTRIBUTE elu360 numeric
@ATTRIBUTE elu390 numeric
@ATTRIBUTE class hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/13,01/02,01/02/02,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/02,01/05/03/02/04,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/05,01/20/27,01/20/31,01/20/33,01/20/37,01/20/37/01,01/25,01/25/01,02,02/01,02/01/01,02/01/03,02/04,02/07,02/07/01,02/08,02/10,02/11,02/11/05,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/02,16,16/01,16/02,16/03,16/03/01,16/03/03,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/17,16/17/01,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/09,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/02,20/09/16,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/09,20/09/18/09/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/03,30/01/05/05,30/01/05/05/01,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/10,30/05/02,30/05/02/24,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/10,32/10/03,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/07,34/07/01,34/07/02,34/11,34/11/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,38,38/07,40,40/01,40/01/03,40/01/03/01,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/03,40/10/02/03/02,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/09,99

@DATA
-0.43,-0.34,-0.54,-0.25,-0.27,-0.1665,-0.2,0.01,-0.25,0.14,-0.16,0.03,0.32,0.09,0.32,-0.07,0.06,-0.12,-0.2,0.21,-0.09,0.19,-0.07,-0.21,-0.33,0.0143,0.0172,0.0096,0.1147,-0.58,-0.0546,-0.01,-0.19,0.05,-0.03,0.99,-0.1458,-0.51,-0.257,-0.15,-0.1635,0.1312,-0.084,0.65,0.41,0.0,-0.08,0.38,-0.58,-0.56,-0.26,0.01,-0.11,0.09,-0.02,0.14,0.36,0.07,-0.17,0.22,0.2233,0.13,0.37,-0.18,-0.25,0.08,-0.85,-0.2,0.07,0.27,0.27,0.06,0.12,0.41,0.12,0.03,0.04,12/01/01
-0.54,0.04,-0.15,-0.56,-0.42,-0.1,-0.08,-0.13,0.04,-0.04,-0.55,0.1,0.2,-0.13,0.72,0.05,-0.05,-0.07,0.04,0.52,0.04,-0.13,-0.2936,0.26,-0.0862,-0.0955,-0.0157,-0.2648,-0.26,-0.0532,0.0548,0.068,-0.01,0.191,-0.0705,0.0732,0.2005,-0.1976,0.0528,-0.1264,0.1255,0.081,0.283,-0.0532,0.0329,0.0652,-0.24,0.17,-0.31,-0.18,-0.25,0.18,0.04,0.31,0.21,-0.26,0.13,-0.1,0.23,0.28,0.0779,0.15,-0.34,0.38,-0.31,-0.0646,0.29,-0.07,-0.05,-0.05,0.31,-0.2,-0.17,-0.29,-0.1,0.02,0.23,01/05/25
0.01,-1.36,-0.17,-0.71,0.04,-0.39,0.27,-0.47,0.37,-0.31,-0.17,-0.44,0.27,-0.39,0.71,0.29,0.19,-0.08,-0.24,0.94,-0.61,-0.093,-0.0631,-0.0453,-0.0326,0.0464,0.0225,-0.0644,-0.011,0.0111,-0.1107,-0.0075,-0.1216,0.1904,-0.0853,0.0832,-0.0018,-0.0249,-0.0386,0.0075,0.0705,-0.0243,0.1113,-0.0266,0.0343,0.0855,-0.5,-0.22,-0.06,-0.32,-0.73,0.21,0.21,-0.06,0.2,-0.28,0.06,-0.01,0.25,0.7,0.0583,0.28,0.26,-0.1,-0.51,-0.0589,0.52,0.11,-0.06,-0.1,0.34,0.01,-0.01,-0.12,-0.17,-0.06,0.15,01/07/01
-0.69,-0.5405,-0.47,0.3,0.01,-0.0111,0.0598,-0.42,0.12,-0.2,0.2,0.12,-0.04,0.09,-0.16,-0.21,0.07,0.01,0.23,-0.05,0.21,0.02,-0.3867,-0.163,-0.2828,-0.189,0.1514,-0.1831,0.312,0.039,0.368,0.0124,0.1285,-0.0143,0.0904,-0.2127,0.2569,-0.1677,0.3151,-0.1437,0.5027,-0.0902,0.457,-0.2731,-0.2173,-0.2425,0.9,-0.02,-0.45,0.15,0.15,-0.05,-0.8,0.03,0.06,0.37,-0.1,0.15,-0.13,-0.25,-0.16,0.15,0.0,0.12,0.07,0.2,0.07,0.2,0.12,-0.42,0.05,-0.31,-0.24,0.35,-0.1,-0.26,0.16,20/09/18
-0.3,-0.89,-0.45,-0.25,-0.34,-0.25,0.1,-0.45,0.28,0.19,0.14,-0.11,0.09,-0.2,1.03,-0.34,0.0261,-0.24,0.05,-0.14,0.08,0.12,-0.0577,-0.0254,-0.0237,-0.0212,-0.0154,-0.0659,-0.0023,-0.0191,-0.0716,0.0129,-0.1212,0.1112,-0.1043,0.0573,0.0456,-0.0485,0.0007,-0.0107,0.0569,0.078,0.115,0.0276,0.0346,0.0552,-0.43,0.2,-0.06,-0.47,-0.42,0.13,0.33,0.19,0.05,-0.22,-0.08,-0.31,-0.04,0.36,0.0775,0.52,0.23,-0.56,0.05,-0.22,0.12,0.29,-0.16,0.15,-0.08,0.0,0.05,0.05,0.17,0.01,0.14,14/04
-0.27,-0.27,-0.18,0.86,-0.53,-0.01,-0.21,-0.14,-0.1,-0.05,-0.33,0.05,0.22,0.34,0.56,-0.14,-0.16,-0.05,0.04,0.37,0.13,0.02,-0.2,-0.01,-0.09,-0.2,0.08,-0.09,0.05,-0.42,0.05,-0.19,0.55,-0.08,0.24,0.37,0.29,0.01,0.47,-0.05,0.12,0.32,0.61,-0.71,-0.62,-0.49,-0.45,-0.38,-0.61,-0.14,0.45,0.47,0.02,0.39,0.28,-0.28,0.08,0.21,0.12,0.18,-0.35,-0.0253,0.0012,0.08,0.44,-0.19,-0.17,-0.41,-0.01,-0.11,0.34,-0.22,0.12,-0.33,0.09,0.18,0.19,16/03/03
0.56,-0.71,0.0,-0.3,-0.35,-0.0398,-0.01,0.14,-0.27,-0.11,-0.47,-0.14,0.19,-0.19,0.56,0.03,-0.03,0.07,0.07,0.42,-0.16,0.24,-0.08,-0.25,-0.07,0.04,0.34,-0.07,0.18,-0.02,-0.12,-0.01,0.58,0.52,0.07,0.05,0.31,-0.72,0.1,-0.29,0.11,0.11,0.05,-0.2,-0.25,-0.39,-0.44,-0.15,0.2,-0.39,0.1,-0.81,0.07,-0.5,-0.89,0.82,0.44,0.0683,-0.61,0.53,0.66,0.5,0.46,-0.55,-0.08,-0.11,0.3,-0.33,-0.08,-0.03,0.38,0.1,0.1,-0.28,0.14,0.31,0.13,01/04
-0.03,-1.0,-0.6,-0.32,0.22,-0.2,0.08,-0.37,0.11,-0.05,0.22,0.07,0.11,0.05,-0.08,-0.07,0.14,-0.04,0.01,-0.28,0.14,-0.07,0.37,0.37,0.25,-0.17,0.32,-0.32,0.3,-0.4,-0.02,-0.27,-0.32,0.72,-0.32,0.02,0.21,-0.23,0.05,-0.32,-0.12,-0.42,0.56,0.02,-0.17,-0.12,0.12,-0.57,-0.29,-0.1,0.32,0.08,0.2,0.14,0.04,0.13,0.2,-0.04,-0.33,0.03,0.0072,0.12,-0.04,0.45,0.17,0.01,0.03,0.06,0.01,-0.14,-0.15,-0.15,-0.03,0.23,-0.14,-0.23,-0.12,01/04
-0.38,-0.09,0.07,0.18,-0.2,0.17,-0.21,0.01,-0.48,0.04,-0.46,0.16,0.27,0.28,0.37,-0.1,-0.26,-0.38,0.05,0.29,0.29,0.17,0.8,0.8,0.71,0.08,-0.38,0.27,-0.25,-0.06,-0.79,-0.05,-1.01,-0.12,-0.75,0.22,-0.38,0.29,-0.33,0.17,-0.79,0.36,-0.27,0.56,0.29,0.64,-0.57,-0.11,-0.05,-0.12,0.09,-0.4,0.0,-0.18,-0.43,0.37,0.17,-0.02,-0.0085,0.24,0.34,0.4,0.28,-0.43,0.11,0.14,0.21,0.13,0.4,0.29,0.19,-0.15,-0.24,0.05,-0.39,-0.17,-0.12,16/01
-0.06,-0.09,-0.4,0.03,-0.42,0.31,0.23,0.25,-0.44,-0.22,-0.52,0.01,-0.05,0.31,0.26,0.14,0.01,-0.16,-0.16,0.23,0.09,0.13,0.37,0.22,-0.01,-0.44,0.07,-0.31,0.3,-0.11,0.08,-0.37,-0.13,0.13,0.0,0.85,0.27,-0.31,-0.14,-0.28,0.0029,0.27,0.28,-0.19,-0.25,-0.3,-0.27,0.35,0.82,0.19,-0.87,0.01,-0.21,-0.22,0.22,-0.64,0.17,-0.06,0.26,-0.15,-0.02,0.06,0.33,0.43,0.13,0.23,0.18,-0.24,0.03,0.15,-0.16,-0.11,-0.17,0.01,-0.24,-0.24,0.01,16/01
0.6,-0.22,-0.69,-0.03,-0.48,-0.22,-0.07,-0.24,-0.13,0.17,0.63,0.23,0.23,0.05,-0.13,-0.2,-0.28,-0.06,0.13,0.36,-0.1,0.12,0.02,0.47,-0.15,-0.25,0.72,-0.54,0.78,-0.16,0.13,-0.54,0.39,1.21,0.14,0.6,0.67,-1.23,-0.16,-0.52,0.25,0.55,0.2357,-1.04,-0.41,-0.92,-0.41,-1.36,-1.25,-0.65,0.12,0.09,0.43,0.48,0.56,0.4,0.27,0.1,0.11,-0.0389,0.37,0.28,0.46,0.82,0.2,0.04,-0.09,-0.2,-0.2,-0.07,-0.35,0.15,0.01,-0.04,-0.01,-0.22,-0.06,16/19/03
0.0,-0.18,-0.09,-0.17,-0.68,-0.22,0.26,-0.07,-0.65,0.12,-0.07,0.28,0.45,-0.14,0.11,-0.14,-0.2,-0.13,0.15,0.7,0.05,0.18,-0.12,0.0,-0.45,-0.49,0.32,-0.47,0.54,-0.23,0.15,-0.34,0.26,0.33,0.27,0.19,0.26,-0.51,0.07,-0.51,0.92,0.16,1.28,-0.47,-0.42,-0.73,-0.16,-0.32,-0.69,-0.74,-1.3,-0.49,-0.41,-0.75,-0.53,0.12,0.24,0.42,0.69,0.605,1.1,1.49,1.34,-0.11,0.31,-0.09,-0.15,-0.76,-0.76,-0.58,-0.34,0.03,0.38,0.21,0.48,0.72,0.68,01
-0.06,0.06,0.12,-0.27,-0.04,-0.25,-0.22,-0.15,-0.25,-0.04,-0.4,0.08,0.57,-0.07,0.44,0.0,0.02,-0.15,0.13,0.56,-0.2,-0.01,0.05,0.23,0.43,0.26,0.2,0.17,-0.15,0.05,-0.46,0.2,0.0,-0.07,-0.15,-0.62,-0.46,0.09,-0.83,0.14,-0.26,0.71,-0.35,0.42,0.09,0.32,-0.44,-0.41,-0.06,-0.09,0.33,-0.21,0.2,-0.08,-0.24,0.24,0.1,0.08,0.07,0.02,0.31,0.16,0.1,-0.11,-0.3,0.16,0.34,-0.03,0.2,0.29,-0.08,-0.2,0.24,0.05,-0.1,-0.33,-0.14,12/10
-0.38,0.08,0.29,-0.23,-0.14,-0.17,-0.25,-0.07,-0.43,-0.13,-0.46,0.23,0.48,-0.01,0.32,-0.21,0.04,-0.03,0.34,0.42,0.12,-0.03,-0.45,-0.09,0.14,-0.39,0.19,-1.2,0.79,-0.32,0.44,-0.13,0.31,1.33,0.08,-0.01,0.3,-1.3,0.26,-1.34,0.28,0.64,1.08,-0.07,-0.32,-0.22,-0.15,-0.04,0.28,0.17,0.43,-0.46,-0.02,-0.12,-0.52,-2.04,0.48,0.23,-0.42,0.44,0.58,0.61,0.56,-0.94,-0.25,0.21,0.32,0.4,0.45,0.34,0.12,-0.09,0.27,0.02,-0.14,-0.45,-0.28,12/01/01
0.12,-0.09,-0.01,-0.32,-0.34,1.12,-0.25,-0.02,-0.29,-0.1,-0.47,0.07,0.23,-0.17,0.23,-0.29,-0.08,-0.16,0.13,0.45,-0.17,0.13,-0.35,0.18,-0.25,0.02,0.6,-0.37,0.81,0.32,0.18,-0.42,0.24,0.69,0.47,-0.81,0.75,-0.71,0.37,-0.42,0.72,0.5,0.9,-1.02,-0.84,-1.53,-0.35,-0.4,-0.79,-0.16,0.28,0.34,-0.32,0.05,0.03,0.09,0.2,0.08,0.11,0.46,-0.0158,0.31,0.06,-0.28,-0.11,-0.14,-0.02,-0.3,0.05,0.12,-0.03,0.26,0.39,-0.19,0.24,0.1,-0.1,42/01
0.39,-0.17,-0.36,-0.2,-0.52,-0.18,-0.02,-0.04,-0.31,0.05,-0.33,0.14,0.08,0.25,0.52,0.08,-0.11,-0.15,-0.08,0.47,-0.01,0.18,-0.41,0.11,0.12,-0.57,0.52,-0.33,0.72,-0.21,0.63,-0.29,-0.16,0.05,0.58,0.46,1.18,0.03,-0.0211,-0.75,0.26,0.35,0.72,-1.19,-0.35,-1.48,-0.38,-0.13,-0.64,-0.33,0.2,0.2,0.16,0.2,0.0,-0.54,0.25,0.06,0.25,0.0083,0.06,0.4,0.25,0.2,-0.12,-0.12,-0.01,-0.2,-0.09,-0.05,0.0772,0.04,0.11,-0.08,0.03,0.31,-0.02,11/02/03/04
-1.12,-2.47,4.1,1.23,-1.49,0.0453,-1.27,-1.96,-1.49,-1.85,0.07,0.53,1.61,1.59,1.58,0.85,0.75,-0.23,-0.17,-0.23,0.57,1.16,-0.04,-1.31,-3.25,-1.31,0.16,0.71,1.28,1.45,2.02,0.98,0.46,-0.42,-1.11,-1.57,-0.93,-0.03,0.93,1.04,1.48,-0.09,0.96,0.15,-0.58,-0.99,-0.48,-0.86,-0.85,-0.96,-0.84,-0.75,0.25,0.02,-0.27,1.3,0.6,0.22,-0.0151,0.35,0.72,0.59,0.95,-0.59,-0.22,0.19,-0.07,-0.27,-0.78,-0.52,-0.4,0.33,0.33,0.67,0.61,0.4,0.3,32/01
0.87,0.9,-0.04,0.06,-0.01,0.04,0.36,-0.15,0.42,0.09,0.4,-0.01,0.16,-0.12,-0.02,-0.1,-0.07,0.03,-0.06,-0.13,-0.63,-0.19,-1.08,-0.19,-0.13,0.47,1.36,-0.74,1.1,-1.44,1.04,-1.51,1.21,1.92,1.03,-0.37,1.31,-1.74,1.28,-1.58,0.99,0.42,1.12,-2.66,-0.13,-1.66,-0.26,0.22,-0.23,-0.15,0.34,-0.06,-0.1,0.12,-0.05,0.34,0.04,-0.12,-0.18,0.0243,0.12,0.28,-0.32,-0.12,0.24,-0.31,-0.04,-0.04,-0.01,0.09,-0.12,0.1,0.09,-0.08,-0.04,0.18,0.07,20/01/01/01
-0.09,0.82,0.04,-0.14,-0.27,0.52,0.72,0.61,0.38,0.21,0.25,-0.23,0.02,-0.25,-0.07,0.01,-0.02,-0.47,-0.25,-0.21,-0.59,-0.36,-0.11,-0.35,-0.18,1.3,0.39,-0.29,0.34,-0.62,-0.33,-0.38,0.75,-1.02,0.03,-0.22,0.23,-0.77,0.19,0.91,0.59,0.19,0.75,-0.47,0.31,-1.25,-0.03,-0.32,-0.69,0.21,-0.91,0.41,0.035,-0.03,0.76,0.31,0.21,0.76,0.31,0.41,0.09,-1.49,0.0214,0.57,0.09,-0.12,-0.16,-0.07,-0.11,-0.09,0.06,0.11,0.2,-0.35,-0.12,-0.14,0.14,20/01/01/01
0.06,-0.69,0.06,0.06,0.35,0.02,0.26,0.05,0.14,-0.12,0.22,0.06,0.13,0.0,0.0,-0.09,-0.08,-0.19,-0.06,-0.19,-0.17,-0.34,-0.04,-0.16,-0.37,-0.21,-0.01,-0.23,-0.26,0.01,-0.2,0.34,-0.15,0.47,-0.38,0.39,-0.64,0.01,-0.3,0.23,-0.48,-0.15,-0.08,0.92,0.5,0.77,-0.35,0.0,-0.86,-0.54,-0.46,-0.21,-0.25,-0.17,-0.05,0.36,0.51,0.27,0.08,0.48,0.2233,0.57,0.63,0.78,-0.32,-0.07,-0.38,-0.19,-0.12,-0.14,0.05,0.0,-0.14,0.3,0.15,0.11,-0.01,12/01/01
0.07,0.53,-0.12,-0.18,-0.22,0.25,0.11,-0.3,-0.14,0.32,0.03,-0.14,0.01,0.14,0.37,-0.08,-0.19,-0.21,0.07,0.19,-0.22,0.01,-0.15,0.25,-0.16,-0.2,0.62,-0.31,0.78,-0.21,0.27,-0.55,-0.06,0.12,0.35,-0.15,0.54,-0.21,0.54,-0.35,0.51,0.52,0.56,-1.15,-0.42,-1.15,-0.91,-1.79,-1.04,0.32,0.74,-0.02,-0.07,-0.28,0.0,0.1,0.39,0.64,0.34,0.4,0.0471,0.4,0.76,-0.86,-0.29,-0.27,-0.35,-0.32,0.11,0.11,0.63,0.29,0.57,-0.01,0.18,0.12,0.09,20/09/18
0.61,0.56,0.15,0.01,0.22,-0.22,-0.2,-0.41,0.09,0.09,0.41,0.2,0.21,0.03,-0.05,-0.12,-0.03,-0.17,0.1,0.06,-0.02,-0.18,-0.22,-0.3,-0.44,0.7,0.63,-0.42,0.2,-0.28,0.16,-0.28,0.31,0.89,0.04,0.68,-0.03,-1.1,-0.08,-0.26,0.41,0.63,0.13,-0.96,0.04,-0.44,0.08,-0.74,-0.73,-0.17,0.08,0.31,0.12,0.03,0.09,-0.17,-0.03,0.24,0.31,0.18,0.0072,0.15,0.26,0.05,-0.28,-0.26,-0.39,-0.16,-0.18,-0.04,0.24,0.13,0.0,-0.02,0.5,0.24,0.19,01/04
-0.36,-0.32,0.18,0.54,0.14,-0.15,-0.29,-0.22,-0.04,-0.31,0.14,-0.19,0.1,0.11,-0.01,-0.14,0.37,-0.05,0.28,0.07,0.23,-0.04,-0.29,-0.2,-0.01,0.5,0.66,0.37,0.58,0.12,-0.18,0.35,0.21,0.18,0.28,0.38,-0.31,-0.13,-0.68,0.22,-0.27,-0.73,-0.45,-0.39,0.25,-0.49,-0.42,-0.11,-0.04,0.1,0.24,-0.36,-0.08,-0.15,-0.36,-1.9,0.54,0.29,-0.32,0.59,0.75,0.49,0.74,-1.22,-0.31,-0.14,0.36,0.34,0.3,-0.02,0.32,0.18,0.36,-0.08,-0.11,0.05,-0.03,12/01/01
0.83,-0.23,0.06,0.12,0.31,0.81,0.37,0.37,-0.38,-0.09,-0.51,-0.22,0.14,0.43,0.41,-0.25,-0.29,-0.57,-0.36,-0.09,-0.17,0.09,-0.45,-0.72,-0.63,-0.15,-0.45,-0.05,0.05,-0.13,0.2,0.28,-0.41,-0.07,0.07,-0.1,-0.2,-0.49,1.36,-0.34,0.36,0.32,0.22,0.49,0.5,0.34,0.82,-0.73,-0.72,-0.25,-0.27,-0.04,-0.31,-0.2,0.06,0.29,0.48,0.19,0.29,0.0573,-0.13,0.12,0.4,0.61,0.26,0.01,-0.33,-0.3,-0.19,0.04,0.22,-0.1,-0.38,-0.15,0.18,0.15,-0.01,01/04
-0.09,-0.29,-0.22,-0.3,0.0,-0.23,-0.21,0.07,-0.27,0.03,-0.4,0.18,0.27,-0.19,0.07,0.1,0.18,0.05,-0.15,0.35,-0.0458,0.13,0.46,0.47,0.29,-0.16,0.15,-0.07,0.38,0.04,0.17,-0.22,-0.03,-0.01,0.19,-0.03,-0.17,-0.19,-0.37,0.05,0.2,-0.03,-0.35,-0.16,-0.59,-0.03,-0.11,0.24,0.38,0.43,-0.16,0.11,0.18,0.08,0.28,-0.53,-0.44,-0.26,0.03,0.0573,-0.03,-0.4,0.21,-0.32,-0.09,-0.11,0.06,0.33,0.33,0.09,0.07,-0.07,0.06,0.09,-0.26,-0.05,-0.11,01/04
