@RELATION 'dataset_discretizado'

@ATTRIBUTE cln3-1 numeric
@ATTRIBUTE cln3-2 numeric
@ATTRIBUTE clb2-2 numeric
@ATTRIBUTE clb2-1 numeric
@ATTRIBUTE alpha0 numeric
@ATTRIBUTE alpha7 numeric
@ATTRIBUTE alpha14 numeric
@ATTRIBUTE alpha21 numeric
@ATTRIBUTE alpha28 numeric
@ATTRIBUTE alpha35 numeric
@ATTRIBUTE alpha42 numeric
@ATTRIBUTE alpha49 numeric
@ATTRIBUTE alpha56 numeric
@ATTRIBUTE alpha63 numeric
@ATTRIBUTE alpha70 numeric
@ATTRIBUTE alpha77 numeric
@ATTRIBUTE alpha84 numeric
@ATTRIBUTE alpha91 numeric
@ATTRIBUTE alpha98 numeric
@ATTRIBUTE alpha105 numeric
@ATTRIBUTE alpha112 numeric
@ATTRIBUTE alpha119 numeric
@ATTRIBUTE cdc15_10 numeric
@ATTRIBUTE cdc15_30 numeric
@ATTRIBUTE cdc15_50 numeric
@ATTRIBUTE cdc15_70 numeric
@ATTRIBUTE cdc15_80 numeric
@ATTRIBUTE cdc15_90 numeric
@ATTRIBUTE cdc15_100 numeric
@ATTRIBUTE cdc15_110 numeric
@ATTRIBUTE cdc15_120 numeric
@ATTRIBUTE cdc15_130 numeric
@ATTRIBUTE cdc15_140 numeric
@ATTRIBUTE cdc15_150 numeric
@ATTRIBUTE cdc15_160 numeric
@ATTRIBUTE cdc15_170 numeric
@ATTRIBUTE cdc15_180 numeric
@ATTRIBUTE cdc15_190 numeric
@ATTRIBUTE cdc15_200 numeric
@ATTRIBUTE cdc15_210 numeric
@ATTRIBUTE cdc15_220 numeric
@ATTRIBUTE cdc15_230 numeric
@ATTRIBUTE cdc15_240 numeric
@ATTRIBUTE cdc15_250 numeric
@ATTRIBUTE cdc15_270 numeric
@ATTRIBUTE cdc15_290 numeric
@ATTRIBUTE cdc28_0 numeric
@ATTRIBUTE cdc28_10 numeric
@ATTRIBUTE cdc28_20 numeric
@ATTRIBUTE cdc28_30 numeric
@ATTRIBUTE cdc28_40 numeric
@ATTRIBUTE cdc28_50 numeric
@ATTRIBUTE cdc28_60 numeric
@ATTRIBUTE cdc28_70 numeric
@ATTRIBUTE cdc28_80 numeric
@ATTRIBUTE cdc28_90 numeric
@ATTRIBUTE cdc28_100 numeric
@ATTRIBUTE cdc28_110 numeric
@ATTRIBUTE cdc28_120 numeric
@ATTRIBUTE cdc28_130 numeric
@ATTRIBUTE cdc28_140 numeric
@ATTRIBUTE cdc28_150 numeric
@ATTRIBUTE cdc28_160 numeric
@ATTRIBUTE elu0 numeric
@ATTRIBUTE elu30 numeric
@ATTRIBUTE elu60 numeric
@ATTRIBUTE elu90 numeric
@ATTRIBUTE elu120 numeric
@ATTRIBUTE elu150 numeric
@ATTRIBUTE elu180 numeric
@ATTRIBUTE elu210 numeric
@ATTRIBUTE elu240 numeric
@ATTRIBUTE elu270 numeric
@ATTRIBUTE elu300 numeric
@ATTRIBUTE elu330 numeric
@ATTRIBUTE elu360 numeric
@ATTRIBUTE elu390 numeric
@ATTRIBUTE class hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/13,01/02,01/02/02,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/02,01/05/03/02/04,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/05,01/20/27,01/20/31,01/20/33,01/20/37,01/20/37/01,01/25,01/25/01,02,02/01,02/01/01,02/01/03,02/04,02/07,02/07/01,02/08,02/10,02/11,02/11/05,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/02,16,16/01,16/02,16/03,16/03/01,16/03/03,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/17,16/17/01,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/09,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/02,20/09/16,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/09,20/09/18/09/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/03,30/01/05/05,30/01/05/05/01,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/10,30/05/02,30/05/02/24,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/10,32/10/03,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/07,34/07/01,34/07/02,34/11,34/11/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,38,38/07,40,40/01,40/01/03,40/01/03/01,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/03,40/10/02/03/02,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/09,99

@DATA
10,7,3,9,16,12,9,7,12,7,9,15,2,15,9,7,4,9,20,10,12,9,2,13,16,12,17,11,4,7,5,11,18,2,6,12,13,12,11,13,6,18,18,8,8,8,14,3,2,16,20,20,19,18,9,11,10,1,4,16,4,4,3,13,6,8,10,13,14,16,10,15,5,9,3,6,17,01/04
1,19,15,6,15,10,4,8,6,11,10,19,15,10,12,11,7,13,6,15,6,11,16,15,14,15,8,10,2,8,6,10,8,6,7,12,3,17,8,14,2,17,7,18,15,14,3,6,11,11,18,2,5,9,19,15,5,19,10,2,6,16,15,11,15,14,19,17,18,18,1,1,11,18,6,4,2,16/01
1,1,20,19,20,20,20,16,7,12,8,17,18,14,7,6,1,1,1,2,2,3,9,3,2,2,6,2,18,8,20,3,14,17,7,9,18,4,15,4,19,15,20,3,4,6,20,20,12,11,1,5,4,12,19,2,1,4,4,18,15,2,17,1,18,14,20,20,20,19,9,1,2,1,1,2,19,42/16
1,11,14,5,8,13,9,12,5,13,12,19,20,12,18,11,12,4,7,2,3,5,14,15,9,12,11,11,7,17,15,18,17,14,11,10,7,14,9,14,3,7,4,9,4,6,9,16,14,12,6,4,7,8,18,15,1,16,16,7,9,14,16,9,17,19,20,17,17,14,3,1,3,10,2,3,4,20/09
10,17,9,2,13,9,8,13,9,16,11,18,15,3,13,4,16,11,13,12,6,4,14,12,11,16,17,15,1,13,19,7,12,9,12,5,14,9,18,13,18,7,8,3,1,2,3,12,7,10,3,8,8,9,19,16,2,17,15,10,4,18,17,4,3,17,19,16,15,17,12,6,9,7,8,5,14,01/05/02/07
18,12,17,7,18,1,2,3,15,14,20,16,18,12,5,4,18,16,11,5,20,10,20,19,19,19,13,18,10,20,3,14,1,11,1,13,5,20,8,16,2,4,1,9,5,10,2,14,12,14,18,19,14,20,16,4,6,3,8,14,8,4,2,6,10,8,19,20,14,14,9,8,8,5,1,14,3,12/07
6,15,18,15,9,13,14,4,16,8,8,8,16,19,6,11,4,4,12,10,11,8,19,19,18,16,2,7,10,12,2,13,6,6,4,9,3,15,14,19,1,9,7,13,15,15,15,18,18,13,5,5,4,18,19,1,4,9,7,11,15,13,12,10,5,8,10,14,16,14,8,9,10,14,5,7,15,01/02
14,6,6,16,12,5,4,17,6,5,8,8,13,20,9,19,1,15,2,19,5,18,14,12,15,6,20,3,10,6,11,4,6,12,16,16,11,4,15,3,15,10,17,2,6,4,15,11,12,5,18,16,13,6,19,7,8,6,12,9,1,11,17,5,12,17,14,13,9,11,10,9,13,6,8,11,13,11/02/03/04
18,6,10,4,19,9,5,15,16,8,5,8,3,13,14,14,2,6,17,15,6,7,15,8,6,16,18,15,14,16,18,13,17,5,14,2,3,12,17,5,15,9,7,3,2,3,4,10,14,8,8,9,9,10,12,17,3,6,6,17,10,14,15,8,8,19,20,9,4,17,1,6,13,6,11,5,14,01/03/04
6,4,11,20,14,5,11,12,7,3,6,4,16,8,9,10,16,5,17,13,10,20,6,10,16,15,5,19,19,18,13,18,15,15,8,10,10,11,5,18,1,4,3,13,11,6,10,4,18,15,15,3,5,10,4,13,8,10,2,20,13,16,11,3,2,13,13,14,19,10,17,14,13,14,11,11,5,12/01/01
3,15,17,6,11,13,3,14,5,16,3,7,9,18,12,9,4,6,14,16,11,15,3,5,6,11,17,12,16,11,16,8,19,9,17,10,17,7,14,5,16,11,8,4,2,3,4,6,15,11,11,3,2,17,7,18,10,8,5,17,11,16,14,5,16,14,10,18,19,18,13,4,11,17,3,2,3,12/07
6,12,13,7,3,12,3,11,2,16,5,8,16,20,12,12,13,5,10,16,9,17,10,14,11,6,6,5,6,6,7,8,14,7,5,20,9,10,4,4,6,19,5,14,12,17,6,9,11,8,18,11,4,18,15,5,3,11,8,6,15,14,13,15,20,17,9,7,6,4,6,3,4,5,10,11,13,32/01
15,10,17,1,12,13,7,13,3,10,3,14,7,12,14,16,11,16,13,17,7,10,6,6,8,14,9,4,6,15,11,13,7,8,8,13,8,7,3,3,10,18,16,17,16,16,20,4,9,14,8,12,12,8,17,4,1,14,15,19,8,9,12,20,14,17,11,2,4,3,4,4,1,5,13,11,10,01/04
3,8,15,2,14,12,3,14,3,10,5,14,18,6,16,9,17,8,13,16,4,14,19,18,16,7,3,6,8,15,20,15,5,12,1,14,3,8,4,10,2,9,6,18,16,18,8,4,8,8,4,7,7,18,7,14,11,6,8,20,18,14,12,7,16,19,16,11,14,4,5,4,4,18,8,11,9,20/01/13
1,4,5,12,18,1,1,2,6,15,14,18,16,17,7,18,12,12,7,12,19,18,20,20,20,15,1,18,3,19,2,19,2,15,1,13,1,19,1,19,1,11,1,18,15,17,3,12,14,15,16,7,7,3,10,13,1,9,9,16,17,17,16,4,13,17,18,20,20,18,5,1,7,17,1,2,1,16/03/01
1,1,20,17,20,20,20,18,1,1,1,1,9,20,20,20,20,11,2,1,1,16,20,20,1,1,1,1,1,20,20,20,20,19,16,1,1,1,1,2,18,17,20,2,18,13,16,8,10,6,2,3,4,15,10,20,18,12,2,4,3,10,13,18,20,10,5,1,3,1,1,1,2,1,20,20,20,43/01/03/05
15,15,5,4,19,17,10,18,4,15,3,14,4,7,9,13,4,13,8,15,4,10,19,18,19,19,3,15,2,17,1,18,11,11,5,18,2,18,2,17,1,8,3,17,14,13,13,13,14,3,17,15,5,20,19,3,1,11,9,11,14,5,7,20,11,16,8,2,9,9,5,2,2,4,6,9,4,01/04
12,7,4,11,3,13,9,9,1,16,4,6,6,20,11,12,11,18,4,17,6,19,12,8,6,13,14,4,13,7,14,1,12,19,16,20,10,3,10,2,16,16,9,1,14,1,4,3,3,11,19,18,17,16,18,8,1,14,15,20,19,9,9,9,16,18,13,16,13,3,5,2,9,11,13,9,10,11/02/03/04
13,19,7,14,6,13,8,3,17,15,19,14,6,5,3,5,18,13,12,4,17,7,18,12,15,19,7,19,15,15,12,15,5,17,12,12,5,18,5,18,3,1,3,8,7,8,4,9,11,18,13,15,10,7,13,8,7,9,8,10,15,13,7,14,6,7,1,13,16,6,15,12,11,19,9,7,17,43/01/03/05
12,18,17,4,2,1,2,9,11,20,18,18,19,3,13,3,12,18,19,19,10,8,8,4,6,19,20,19,8,9,10,3,7,5,14,10,16,13,17,13,16,4,16,2,1,3,2,3,7,9,14,12,9,17,17,12,2,13,17,20,8,15,12,1,4,11,5,15,18,19,18,13,13,20,16,7,3,01/05
12,19,3,6,11,17,2,9,9,18,8,10,3,17,5,11,17,18,7,14,6,7,6,11,12,18,15,14,1,7,2,8,14,16,17,19,20,16,15,8,3,9,11,5,5,4,6,8,10,14,13,6,5,3,17,18,5,17,14,13,7,10,13,1,13,6,10,11,9,14,20,16,18,18,12,7,15,42/01
1,5,12,3,10,7,6,8,11,4,6,7,12,8,12,7,17,18,19,19,11,4,7,4,8,19,20,20,4,17,16,13,6,12,15,4,5,8,14,17,15,4,9,4,2,5,11,6,10,5,14,17,14,18,5,17,3,5,1,20,9,7,4,3,7,16,17,12,17,16,16,17,15,7,6,7,2,12/01/01
14,9,13,14,15,6,13,7,16,7,16,8,6,13,15,4,8,6,16,11,10,9,7,10,4,17,8,5,11,8,15,6,6,11,11,20,12,6,16,6,18,15,15,3,8,4,8,13,6,8,15,15,9,10,14,13,13,10,18,7,2,5,8,9,10,7,13,6,5,9,3,17,15,7,17,17,10,14/07/05
13,16,8,16,16,2,1,1,17,12,19,9,16,18,11,7,9,17,13,16,14,15,19,19,10,18,4,3,8,19,12,10,16,11,13,18,8,2,17,17,7,6,5,4,3,2,2,14,15,18,19,17,18,12,18,4,2,3,7,7,12,7,5,4,1,2,7,10,15,19,19,17,20,15,16,4,13,20/01
1,12,9,10,11,8,4,19,14,18,7,14,7,18,10,13,17,10,4,1,8,5,20,18,16,14,5,13,1,16,3,19,6,18,6,11,15,18,8,16,2,6,7,10,5,6,3,15,13,15,9,14,9,14,16,11,12,14,10,5,3,4,5,4,13,19,5,20,18,16,12,2,9,20,2,3,3,01
20,2,8,15,8,14,12,12,12,8,4,7,4,18,13,10,20,19,4,4,5,6,1,15,4,1,20,1,17,1,20,5,20,1,20,1,20,1,18,1,20,18,20,2,1,1,16,2,16,1,7,1,2,7,13,16,6,13,16,20,14,16,19,14,17,18,5,9,4,6,3,1,10,19,10,18,5,20/09/18
15,13,2,13,19,17,20,19,15,13,5,1,1,10,12,19,16,1,6,3,6,4,15,20,17,5,2,2,13,11,1,20,7,13,2,7,10,6,8,8,4,12,9,18,19,17,17,2,13,17,5,7,2,2,10,6,11,20,20,18,3,10,9,15,10,12,2,12,14,9,7,5,3,14,12,7,20,01/05
18,13,1,1,18,6,11,12,15,11,14,10,10,6,3,14,13,4,7,13,13,8,14,9,14,9,19,10,13,13,16,12,16,4,13,13,11,4,3,4,11,4,15,8,4,10,8,4,4,3,9,16,11,18,17,15,15,15,9,5,9,10,12,14,7,6,11,8,7,19,2,15,13,14,2,10,16,16/01
19,15,13,6,14,14,18,7,19,9,13,11,3,2,9,5,12,10,17,6,18,1,20,19,15,1,17,5,17,3,16,9,17,4,13,3,15,8,17,12,7,3,11,7,5,7,8,7,17,18,17,14,6,8,2,17,15,4,3,17,10,5,3,14,16,13,8,12,7,11,14,11,2,8,11,11,8,32/01
10,5,3,9,16,1,1,1,7,5,15,19,18,14,12,15,6,18,15,16,20,17,20,20,19,19,1,19,14,20,3,19,4,2,1,12,3,20,4,17,1,6,1,17,12,12,3,17,15,12,17,10,14,20,14,6,8,4,5,8,7,3,3,3,4,9,12,20,20,5,16,5,16,17,3,3,9,11/04/01
7,12,20,17,14,8,17,11,18,9,8,15,19,2,18,2,8,11,16,15,4,1,1,1,1,1,17,10,14,12,19,7,16,8,19,4,17,14,20,19,20,13,20,9,5,6,6,3,12,7,8,5,6,10,1,20,19,11,2,19,3,12,16,11,7,18,19,17,5,6,7,3,2,1,9,18,19,01/05/02/07
16,9,8,18,16,17,9,16,7,13,15,12,6,8,3,9,19,3,8,3,7,9,7,11,14,18,1,18,5,11,3,20,2,16,4,2,5,18,9,18,9,5,9,17,17,17,17,8,18,14,18,11,5,10,7,1,5,6,4,19,3,6,8,14,20,3,15,3,2,4,3,15,6,8,14,15,17,01/06
14,2,8,3,17,17,13,7,18,6,5,2,12,13,9,11,19,6,2,12,4,17,4,4,5,1,11,2,15,6,13,7,15,7,14,10,16,4,15,4,13,19,15,18,8,19,15,14,2,8,10,12,11,8,10,10,12,12,8,15,16,11,11,16,9,16,7,3,3,1,10,13,10,17,18,14,10,14/10
1,13,15,10,5,10,12,9,4,17,2,5,10,20,12,19,2,5,5,16,12,16,5,4,3,3,13,3,20,5,20,1,12,3,17,1,15,1,8,1,13,11,16,6,20,4,12,11,6,10,5,9,17,7,20,12,4,11,13,3,17,2,3,13,20,16,17,5,2,4,7,8,9,1,6,11,14,10/01/05/01
20,2,6,17,5,4,18,8,20,20,7,13,16,10,20,1,1,1,15,11,8,14,9,12,6,15,13,14,15,17,12,17,2,9,1,7,3,9,16,4,12,12,17,10,13,7,7,8,13,10,11,14,18,16,18,9,1,14,17,7,12,9,6,11,10,18,12,18,1,3,3,18,10,9,7,15,12,14/04
17,19,2,11,5,5,18,19,19,6,9,7,5,9,9,17,19,2,7,2,15,5,18,19,20,15,1,11,2,10,2,20,14,19,2,19,1,14,2,8,1,7,3,19,16,18,3,13,20,20,17,18,17,12,4,1,12,16,16,5,5,1,2,5,3,3,9,18,19,15,18,13,17,13,4,6,8,10/01/05/01
12,14,6,11,17,15,16,6,18,7,16,4,9,16,9,14,5,3,10,4,7,4,16,11,14,17,1,18,2,17,1,18,16,10,2,18,2,18,3,20,3,8,2,19,18,19,15,10,14,17,15,10,11,2,9,13,6,8,8,11,17,5,4,18,2,13,5,4,11,2,13,13,17,11,8,16,15,01/04
16,8,6,6,20,9,11,16,6,10,11,10,3,12,4,5,10,10,14,5,18,7,16,16,15,15,4,15,7,15,4,18,5,10,5,13,1,15,3,15,2,14,2,19,18,18,9,6,14,9,9,7,4,19,13,12,10,8,4,13,18,10,13,20,16,12,18,5,3,3,2,10,5,13,5,9,1,11/04/03/01
13,7,17,8,2,9,10,7,13,20,11,19,2,10,1,13,6,19,14,19,13,3,3,4,1,1,17,5,20,3,17,1,17,15,20,20,20,3,16,3,16,18,20,2,6,1,12,12,9,18,19,16,10,14,3,3,4,6,17,20,18,3,1,11,6,17,14,18,17,19,12,5,8,18,1,1,4,10/03/01
9,18,17,5,14,6,4,10,2,14,9,18,16,12,7,12,8,12,10,14,9,16,12,18,10,10,18,2,20,11,18,5,18,9,7,18,9,2,9,4,9,13,11,2,14,3,5,9,14,8,10,3,2,15,6,17,13,8,10,17,13,13,13,4,14,14,19,15,13,14,9,4,13,13,6,5,8,16/01
19,18,13,5,14,4,11,11,12,3,16,7,16,8,12,11,17,4,16,3,18,9,15,17,14,3,5,7,13,9,12,5,1,19,7,11,14,12,7,2,8,19,9,11,14,9,10,7,18,17,9,12,16,11,14,3,10,12,9,8,10,5,6,12,7,2,8,9,10,5,7,15,12,20,15,11,11,16/03/01
17,11,15,6,11,2,9,7,9,8,11,13,15,7,14,6,16,15,17,6,20,10,17,13,13,8,7,5,17,5,8,17,10,15,11,16,12,6,6,3,4,5,3,8,16,15,7,7,15,8,6,4,11,2,16,15,10,17,16,4,5,15,16,5,4,8,5,16,12,14,14,13,19,11,10,15,5,10/01/05/01
11,3,7,6,12,12,18,15,18,4,18,12,8,8,6,5,9,2,10,3,15,5,12,7,14,3,20,1,13,4,16,6,13,20,13,3,17,4,9,5,16,7,20,4,3,3,18,18,13,10,2,1,4,2,11,9,4,19,5,14,9,16,15,7,17,8,14,12,17,16,9,10,2,13,8,6,7,16/01
9,3,12,3,6,12,17,19,12,18,14,14,16,4,12,10,6,2,3,16,1,2,15,9,7,8,18,12,16,17,18,6,20,2,3,6,17,3,18,3,19,4,12,2,1,1,19,20,19,19,19,11,1,3,5,3,7,9,9,5,2,1,4,13,18,18,13,3,5,2,7,9,14,8,11,9,15,01/07/01
17,3,12,3,7,7,3,19,3,14,5,18,14,9,10,14,6,15,10,17,7,17,11,3,3,5,3,13,3,1,11,20,12,18,13,14,11,12,8,16,11,7,5,18,20,17,10,12,15,13,12,19,17,19,11,3,14,3,5,7,19,4,3,10,16,18,17,10,11,11,3,5,3,9,9,14,3,10/03/04
19,2,4,17,12,11,4,8,7,2,6,10,14,7,8,17,3,5,11,18,18,19,17,16,15,18,6,15,6,14,2,19,8,12,5,17,8,16,4,13,2,10,2,13,13,9,7,7,7,9,13,14,4,17,12,18,17,8,8,6,14,7,4,12,8,3,12,10,15,15,10,14,11,11,15,4,7,16/01
15,10,20,20,1,3,1,1,1,14,20,20,20,20,11,6,1,8,15,20,20,20,20,1,1,15,14,19,19,19,18,1,19,1,15,3,18,17,19,8,16,3,15,3,2,1,1,1,1,1,20,18,18,20,20,14,1,5,18,18,7,20,18,5,1,1,3,6,3,18,20,20,20,20,19,3,16,43/01/03/05
13,13,8,1,12,12,9,9,7,6,6,4,18,10,16,7,15,14,15,19,3,7,10,9,8,10,7,10,3,9,7,7,6,12,3,10,16,7,16,10,14,13,8,15,7,18,14,17,15,16,19,12,3,17,15,13,3,8,7,7,1,3,2,13,8,16,12,5,4,6,8,17,8,5,17,12,9,01/06/02/01
2,2,16,10,3,15,5,11,3,10,2,3,6,18,14,11,17,10,20,14,14,12,7,6,6,9,11,7,10,5,13,8,5,7,14,10,17,10,2,11,14,8,16,15,15,15,12,11,13,7,2,1,1,4,5,20,18,11,6,19,16,18,15,13,20,7,9,9,2,2,5,6,3,3,10,18,17,34/01/01/01
15,15,19,18,2,19,20,20,10,12,4,14,5,15,6,3,1,6,9,16,2,10,7,5,8,11,17,15,9,10,13,9,8,3,13,10,12,14,1,7,7,3,13,14,19,20,1,2,3,2,11,9,10,13,6,12,8,12,20,20,20,20,20,1,1,14,17,9,15,9,4,7,12,9,20,20,20,01/01/03
18,17,6,12,1,7,3,14,8,15,13,8,5,20,14,9,6,13,6,18,12,15,6,11,5,18,7,7,13,13,17,9,7,4,12,19,14,9,12,8,15,14,10,5,6,6,1,1,13,20,20,19,14,4,6,4,3,12,18,16,20,16,5,6,5,20,5,17,15,9,17,5,12,19,8,1,3,10/03/04
10,6,2,4,6,8,12,16,11,16,16,8,16,4,12,7,18,9,11,10,4,5,14,13,8,10,14,2,3,2,13,5,17,17,16,20,14,6,12,3,18,17,8,5,12,2,14,9,13,15,5,7,5,3,6,10,15,10,5,20,16,13,4,13,7,10,11,5,12,17,6,8,3,14,12,14,11,12/01/01
3,4,11,2,10,6,15,18,12,7,8,8,15,5,16,8,13,9,12,8,5,9,15,11,15,8,8,9,1,11,9,16,6,15,6,14,5,7,8,18,10,12,6,14,16,16,17,13,8,5,3,5,9,9,18,12,1,14,19,9,8,16,19,6,5,14,15,14,11,11,12,9,10,18,12,4,13,01/05
13,19,5,11,17,11,16,4,19,9,19,4,10,6,4,15,10,3,13,5,12,5,6,9,13,14,8,7,14,12,3,9,1,14,14,17,8,8,6,12,11,14,8,15,14,14,15,10,9,9,11,13,8,18,4,11,17,6,4,14,11,6,6,16,7,4,1,16,10,4,9,12,14,19,15,6,13,01/07/01
19,19,4,10,6,3,13,3,17,10,14,1,10,17,14,19,19,12,8,11,8,10,7,9,15,19,15,19,4,16,5,15,9,18,9,17,2,15,11,17,4,1,10,12,13,16,2,8,19,17,17,11,3,14,11,4,12,18,14,8,12,6,5,4,2,2,10,12,13,17,19,18,10,17,14,14,12,16/03/01
2,3,20,20,2,6,16,14,19,18,20,15,19,14,17,6,10,1,7,1,13,2,19,20,20,19,6,5,1,2,1,19,18,20,17,20,3,13,2,4,1,2,3,14,15,13,14,12,17,6,2,1,1,2,14,19,17,19,8,14,14,15,19,3,3,3,2,4,6,1,19,20,17,17,20,19,18,01/01
