@relation 'spos.train'

@attribute "t0_green" numeric 
@attribute "t0_green_bkg" numeric 
@attribute "t0_red" numeric 
@attribute "t0_red_bkg" numeric 
@attribute "t0_flag" numeric 
@attribute "t0point5_green" numeric 
@attribute "t0point5_green_bkg" numeric 
@attribute "t0point5_red" numeric 
@attribute "t0point5_red_bkg" numeric 
@attribute "t0point5_flag" numeric 
@attribute "t2_green" numeric 
@attribute "t2_green_bkg" numeric 
@attribute "t2_red" numeric 
@attribute "t2_red_bkg" numeric 
@attribute "t2_flag" numeric 
@attribute "t5_green" numeric 
@attribute "t5_green_bkg" numeric 
@attribute "t5_red" numeric 
@attribute "t5_red_bkg" numeric 
@attribute "t5_flag" numeric 
@attribute "t7_green" numeric 
@attribute "t7_green_bkg" numeric 
@attribute "t7_red" numeric 
@attribute "t7_red_bkg" numeric 
@attribute "t7_flag" numeric 
@attribute "t9_green" numeric 
@attribute "t9_green_bkg" numeric 
@attribute "t9_red" numeric 
@attribute "t9_red_bkg" numeric 
@attribute "t9_flag" numeric 
@attribute "t11point5_green" numeric 
@attribute "t11point5_green_bkg" numeric 
@attribute "t11point5_red" numeric 
@attribute "t11point5_red_bkg" numeric 
@attribute "t11point5_flag" numeric 
@attribute "gal_ndt80_green" numeric 
@attribute "gal_ndt80_green_bkg" numeric 
@attribute "gal_ndt80_red" numeric 
@attribute "gal_ndt80_red_bkg" numeric 
@attribute "ndt80_delete_early_green" numeric 
@attribute "ndt80_delete_early_green_bkg" numeric 
@attribute "ndt80_delete_early_red" numeric 
@attribute "ndt80_delete_early_red_bkg" numeric 
@attribute "ndt80_delete_early_flag" numeric 
@attribute "ndt80_delete_mid_green" numeric 
@attribute "ndt80_delete_mid_green_green_bkg" numeric 
@attribute "ndt80_delete_mid_green_red" numeric 
@attribute "ndt80_delete_mid_green_red_bkg" numeric 
@attribute "ndt80_delete_mid_green_flag" numeric 
@attribute "t0_correlation" numeric 
@attribute "t0point5_correlation" numeric 
@attribute "t2_correlation" numeric 
@attribute "t5_correlation" numeric 
@attribute "t7_correlation" numeric 
@attribute "t9_correlation" numeric 
@attribute "t11point5_correlation" numeric 
@attribute "ndt80_delete_early_correlation" numeric 
@attribute "ndt80_delete_mid_correlation" numeric 
@attribute "t0_regression" numeric 
@attribute "t0point5_regression" numeric 
@attribute "t2_regression" numeric 
@attribute "t5_regression" numeric 
@attribute "t7_regression" numeric 
@attribute "t9_regression" numeric 
@attribute "t11point5_regression" numeric 
@attribute "ndt80_delete_early_regression" numeric 
@attribute "ndt80_delete_mid_regression" numeric 
@attribute "t0_g.r_ratio" numeric 
@attribute "t0point5_g.r_ratio" numeric 
@attribute "t2_g.r_ratio" numeric 
@attribute "t5_g.r_ratio" numeric 
@attribute "t7_g.r_ratio" numeric 
@attribute "t9_g.r_ratio" numeric 
@attribute "t11point5_g.r_ratio" numeric 
@attribute "ndt80_delete_early_g.r_ratio" numeric 
@attribute "ndt80_delete_mid_g.r_ratio" numeric 
@attribute "failed_pcr.1" numeric 
@attribute "failed_pcr.2" numeric 
@attribute "failed_pcr.3" numeric 
@attribute "failed_pcr.5" numeric 
@attribute "overlaps_another_orf" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.594678,-0.927602,-0.491603,-0.830528,-0.077475,-0.840631,-0.885652,-0.696162,-0.778587,-0.09178,-0.534757,0.775236,-0.47574,1.272055,-0.135577,0.162456,-0.335817,-0.04605,-0.358081,5.016196,-0.71023,-0.726271,-0.72903,-0.511753,-0.131694,-0.522647,-0.760702,-0.552813,-0.599439,-0.048912,-0.207546,-0.352496,-0.264915,-0.392146,-0.077475,-0.797462,-0.638418,-0.711603,-0.476665,-0.830155,-0.897872,-0.765739,-0.652675,-0.109897,-0.56125,-0.158152,-0.601933,-0.563001,-0.077475,0.516462,0.455296,-0.117675,-0.90306,0.057704,0.366852,0.543689,0.165691,0.529438,-0.584293,-0.577483,-0.645095,0.039112,-0.303467,-0.067316,-0.150322,-0.324483,-0.280957,-1.140825,-0.617284,-0.567477,0.085515,-0.270962,-0.157504,-0.199788,-0.65241,-0.343064,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,01@11@42@01/07@11/02@42/16@11/02/03@11/02/03/04
-0.748579,-0.950984,-0.631848,-0.780909,-0.077475,-0.846206,-1.267326,-1.075961,-0.674559,-0.09178,-0.632677,-0.146274,-0.70956,0.106933,-0.135577,-0.550721,0.53413,-0.701466,1.071803,-0.160815,-0.610613,-0.055519,-0.239814,0.367757,-0.131694,-0.566642,-1.07994,0.006487,-0.405035,-0.048912,-0.311521,-0.369432,0.713986,-0.099346,-0.077475,-0.672767,0.312713,-0.44444,0.390649,-0.183936,0.101421,-0.040653,0.166816,-0.109897,-0.439775,0.015369,-0.595512,-0.07038,-0.077475,0.225339,-0.342032,0.051027,-1.143671,-0.093039,0.470693,0.0761,0.074425,0.327614,-1.146771,0.92754,-0.134841,-0.121461,-0.771116,-0.850982,-0.894184,-0.327725,-0.121648,-1.636261,0.933859,-0.173044,0.028475,-0.782029,-0.950644,-0.876086,-0.777439,-0.343064,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,01@20@34@40@43@01/05@01/06@20/09@34/11@40/01@43/01@20/09/13@34/11/03@43/01/03@34/11/03/07@43/01/03/05@43/01/03/09
-0.145611,-0.798999,-0.039625,-0.542734,-0.077475,-0.187765,-0.846617,-0.12405,-0.50118,-0.09178,-0.132957,0.158733,-0.159487,0.083475,-0.135577,-0.071746,-0.085772,0.168655,0.141797,-0.160815,-0.397123,-0.6069,-0.485571,-0.48476,-0.131694,-0.199135,-0.437956,-0.185312,-0.387755,-0.048912,0.711784,0.248703,0.482746,0.141538,-0.077475,-0.610281,-0.664124,-0.630625,-0.218985,-0.398965,-0.747035,-0.233204,-0.538328,-0.109897,-0.333774,0.078993,-0.326884,-0.402613,-0.077475,0.57009,-0.242366,0.360314,0.523418,0.1381,0.41604,0.514,-0.000248,0.386479,-0.139201,-0.344238,-0.105222,-0.362321,-0.177076,-0.21437,-0.24549,-0.366091,-0.254566,-0.755486,-0.29746,-0.186646,-0.427848,-0.152454,-0.282267,-0.312504,0.170702,-0.370013,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,20@34@20/01@34/01@20/01/01@34/01/03@20/01/01/07@34/01/03/03@20/01/01/07/07
-0.677299,-0.915911,-0.570724,-0.656859,-0.077475,-0.821119,-0.68614,-0.745246,-0.367431,-0.09178,-0.601116,0.100328,-0.625053,0.192949,-0.135577,-0.473508,0.291899,-0.524592,0.854801,-0.160815,-0.647024,-0.443949,-0.440592,-0.059626,-0.131694,-0.591866,-1.46934,-0.446638,-1.420255,-0.048912,-0.178991,-0.640395,0.096511,-0.37138,-0.077475,-0.818893,0.444458,-0.673289,0.533106,-0.546468,0.233403,-0.149819,0.135052,-0.109897,-0.605868,-0.019335,-0.228065,-0.07038,-0.077475,0.539445,0.196165,0.079144,-0.095296,-0.183485,0.733031,0.224541,0.041237,0.251929,-0.129419,-0.485547,-0.338135,-0.359311,-0.677903,-0.582935,-0.529051,-0.500642,-0.4393,-1.195874,-0.505345,-0.431466,-0.285247,-0.670928,-0.66547,-0.578193,-0.912888,-0.520932,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,18@30@43@18/02@30/01@43/01@18/02/03@30/01/05@43/01/03@30/01/05/05@43/01/03/05@30/01/05/05/01
-0.120662,-1.021131,0.027612,-0.567544,-0.077475,0.493904,-0.408558,0.719635,-0.109839,-0.09178,0.089186,0.210649,0.53264,0.58393,-0.135577,0.270746,0.375248,0.713034,0.711426,-0.160815,-0.05602,-0.307525,-0.059325,-0.250824,-0.131694,-0.248116,-1.525469,-0.199697,-1.286332,-0.048912,0.798378,-0.696846,0.36007,-0.369303,-0.077475,0.107409,1.170659,0.129649,1.260057,0.353636,0.1517,0.621995,-0.042822,-0.109897,0.033489,-0.204425,0.682346,0.164474,-0.077475,0.263645,0.535029,0.341569,0.31718,0.017506,0.771288,-0.03523,-0.323828,0.453754,-0.452233,-0.275287,-0.526619,-0.382393,-0.278189,-0.151081,-0.158091,-0.377439,-0.332129,-0.920631,-0.329443,-0.60828,-0.437355,-0.300589,-0.300091,-0.151481,0.024834,-0.364623,0.143899,-0.120532,-0.034565,-0.069254,3.36085,10@11@10/03@11/02@10/03/01@11/02/03@10/03/01/01@11/02/03/01@11/02/03/04@10/03/01/01/01@11/02/03/01/01
-0.485165,-0.689881,-0.265104,-0.354179,-0.077475,-0.495306,-0.807582,-0.460397,-0.421921,-0.09178,-0.337701,1.437165,-0.302579,2.241687,-0.135577,-0.273908,-0.054517,-0.105499,-0.051954,-0.160815,-0.572827,-0.682691,-0.43217,-0.174345,-0.131694,-0.420284,-0.711588,-0.121265,-0.698801,-0.048912,0.005061,-0.013792,0.188916,0.257827,-0.077475,-0.699905,-0.757309,-0.58382,-0.070242,-0.471773,-0.772174,-0.229981,-0.63997,-0.109897,-0.170775,0.350843,0.01238,-0.087565,-0.077475,0.50114,0.315764,0.210356,0.368739,0.278794,0.470693,0.43978,-0.000248,0.487392,-1.259267,-0.221657,-0.323325,-0.444615,-0.508854,-0.644362,-0.49312,-0.405538,-0.275164,-1.911504,-0.313452,-0.295454,-0.513409,-0.515386,-0.71894,-0.505732,-0.423189,-0.418523,0.143899,-0.120532,-0.034565,-0.069254,3.36085,14@14/13
0.50045,-0.206646,0.448348,-0.448457,-0.077475,0.93431,0.020826,0.906316,-0.25845,-0.09178,0.19439,-1.048314,-0.077573,-1.394432,-0.135577,0.695576,0.164272,0.45018,0.184422,-0.160815,0.19079,-0.337841,-0.332834,-0.442022,-0.131694,0.110884,-0.031016,-0.277787,0.182496,-0.048912,-0.258757,-0.569832,-0.479541,-0.452367,-0.077475,1.126536,0.264514,0.70146,-0.015774,1.464242,-0.036846,1.030863,-0.443038,-0.109897,1.587652,-0.135016,1.289525,-0.431254,-0.077475,0.600734,0.584862,0.510271,0.63513,0.268744,0.563604,0.454624,0.447786,0.394889,0.550446,-0.151854,0.364643,0.28499,0.458832,0.995565,0.758627,-0.11158,-0.095901,-0.149953,-0.209509,0.234989,0.142556,0.417867,0.698018,0.637533,0.31657,-0.159805,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,01@20@01/01@01/07@20/09@01/01/06@01/07/01@20/09/18@01/01/06/04@20/09/18/09@01/01/06/04/01@20/09/18/09/01
-0.720715,-0.385911,-0.717422,-0.845414,-0.077475,-0.630648,0.146605,-1.147173,-0.580439,-0.09178,-0.811929,-1.840034,-1.012333,-1.707216,-0.135577,-0.634982,-0.559816,-0.970217,-0.726208,-0.160815,-0.699066,-0.578478,-0.869517,-0.637719,-0.131694,-0.571041,-0.392351,-0.663782,-0.469836,-0.048912,-0.75039,-0.392012,-0.637722,-0.398375,-0.077475,-0.679308,-0.329943,-0.756751,-0.575128,-0.408019,-0.237961,-0.987293,-0.366806,-0.109897,-0.255627,0.287219,-0.870205,-0.087565,-0.077475,0.225339,-9.890036,-1.120513,-2.243606,-2.213491,-4.224049,-1.742299,-0.323828,-0.008761,0.212959,-1.85522,1.086269,0.334166,1.023645,-1.033403,-0.529051,3.61207,1.437324,-0.425195,4.395945,1.445488,0.931614,1.588137,0.341551,0.251077,0.368666,3.268204,0.143899,-0.120532,-0.034565,-0.069254,3.36085,10@11@16@43@10/03@11/04@16/03@43/01@10/03/03@11/04/01@16/03/03@43/01/03@43/01/03/05
-0.180279,-0.058558,-0.148629,-0.021727,-0.077475,0.131235,1.191873,0.169248,0.796685,-0.09178,-0.411748,-0.892566,-0.45915,-0.83142,-0.135577,-0.114677,0.143435,-0.125643,-0.214705,-0.160815,-0.523534,-0.34542,-0.533038,-0.347548,-0.131694,-0.258969,0.365401,-0.234289,0.584264,-0.048912,-0.588065,-0.24524,-0.489328,-0.130495,-0.077475,-0.66386,0.010665,-0.546127,-0.223175,-0.713964,-0.841308,-0.758085,-0.690791,-0.109897,-0.376071,-0.025119,-0.583739,-0.385429,-0.077475,0.386223,0.525062,0.379058,0.600757,0.34914,0.476159,0.224541,0.008049,0.420117,-0.085399,-0.259113,-0.194079,-0.193719,-0.310577,-0.158527,-0.227039,-0.136977,-0.084315,-0.480244,-0.289465,-0.200247,-0.294754,-0.337623,-0.309002,-0.21589,-0.589895,-0.165195,0.143899,-0.120532,-0.034565,-0.069254,3.36085,10@11@12@10/01@10/03@11/04@12/07@10/01/03@10/01/05@10/03/04@11/04/03@10/03/04/05
-0.304372,-0.405396,-0.230467,-0.478228,-0.077475,-0.433054,-0.295791,-0.273716,-0.159376,-0.09178,-0.170183,0.087349,-0.096237,0.310243,-0.135577,-0.076872,-0.072749,-0.223907,0.122422,-0.160815,-0.328421,-0.282893,-0.534569,-0.390286,-0.131694,-0.351945,-1.567567,-0.451433,-1.571458,-0.048912,0.081103,-0.677088,-0.151116,-0.508435,-0.077475,-0.733723,0.225955,-0.543021,0.386459,-0.290319,-0.049415,-0.194935,0.198579,-0.109897,-0.403667,0.212026,-0.485991,0.061367,-0.077475,0.416867,0.584862,0.594622,0.26562,0.278794,0.656516,0.209697,0.008049,0.268748,-0.007141,-0.373181,-0.214274,-0.093361,0.115205,0.089044,-0.001744,-0.321781,-0.206935,-0.810534,-0.441381,-0.336258,0.009461,0.084563,-0.014917,-0.054867,-0.787858,-0.316114,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,20@32@20/01@32/01@32/07@20/01/15@32/01/01
-0.168615,-0.834072,0.057495,-0.617164,-0.077475,0.21145,-0.551686,0.765098,0.335992,-0.09178,0.094851,1.63834,-0.183336,1.232957,-0.135577,0.278115,0.510689,-0.255842,0.006171,10.193206,0.027967,0.145328,-0.629694,-0.22833,5.379711,-0.226999,-1.195707,-0.596995,-1.243132,-0.048912,0.663675,-0.504913,-0.12995,-0.512588,-0.077475,-0.498389,0.238808,-0.289527,0.8683,0.537354,-0.005421,0.433472,-0.214343,-0.109897,-0.330163,0.009585,-0.459236,0.279037,-0.077475,0.041473,0.255964,0.42592,0.136722,-0.495021,0.394178,0.573377,0.049534,0.125789,-1.161444,-0.465117,0.30002,0.042123,1.386231,1.347376,0.919829,-0.251534,-0.135165,-1.471116,-0.481359,0.343798,0.579865,1.58073,1.357483,0.492612,-0.433608,-0.229875,0.143899,-0.120532,-0.034565,-0.069254,3.36085,34@40@41@34/11@40/01@41/01@34/11/03@41/01/01@34/11/03/07
0.103223,0.48703,0.091113,0.42485,-0.077475,0.474702,0.116245,0.005098,0.004096,-0.09178,-0.115558,-0.418833,-0.042318,-0.22149,-0.135577,0.337706,0.310132,0.601506,0.327798,-0.160815,-0.195999,-0.046045,-0.112151,0.007855,-0.131694,0.009109,0.284714,0.208219,0.446022,-0.048912,-0.41022,0.087819,-0.363693,0.089623,-0.077475,-0.255263,-0.031108,0.478825,-0.114237,0.174822,0.302537,0.158343,0.052468,-0.109897,0.439181,0.576421,0.859291,0.08428,-0.077475,0.317273,0.44533,0.388431,0.574977,0.198397,0.596397,0.372982,0.406302,0.36966,0.403713,0.226955,-0.268126,-0.231856,-0.377722,-0.368869,-0.21053,-0.233162,-0.266474,-0.26005,0.158288,-0.309056,-0.332781,-0.396877,-0.451589,-0.248095,-0.912888,-0.267604,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,34@34/11@34/11/03@34/11/03/07
-0.575238,0.6585,-0.505186,0.231333,-0.077475,-0.661619,0.220338,-0.455569,0.192336,-0.09178,-0.625799,-0.178721,-0.763478,-0.792322,-0.135577,-0.540789,0.526317,-0.939264,-0.598332,-0.160815,-0.493305,0.313963,-0.762334,-0.23058,-0.131694,-0.622369,-0.409891,-0.732282,-1.057368,-0.048912,-0.655416,-0.123871,-0.605403,-0.271703,-0.077475,-0.355464,3.901947,-0.391629,2.110611,-0.798089,0.912168,-0.823343,0.662322,-0.109897,-0.729407,0.281435,-0.8752,-0.018827,-0.077475,-0.395211,0.026732,-0.398844,-2.002995,-0.314129,-2.808521,-0.948141,-0.954395,-0.883335,-1.542952,-0.608128,-0.203503,-0.109418,0.716355,-0.676937,0.258511,-0.34934,-0.278704,-1.746358,-0.601292,-0.145842,0.351704,0.877087,0.100935,0.484561,0.420761,-0.197535,0.143899,-0.120532,-0.034565,-0.069254,3.36085,14@14/04
-0.415829,1.09497,-0.426064,1.551217,-0.077475,-0.535568,1.048745,-0.615294,0.30627,-0.09178,-0.466778,0.554593,-0.645791,0.294604,-0.135577,-0.314597,0.492456,-0.666092,0.188297,-0.160815,-0.529545,-0.100994,-0.722714,-0.284565,-0.131694,-0.324961,-0.104686,-0.391154,-0.331594,-0.048912,-0.611653,0.240236,-0.549414,0.139462,-0.077475,-0.686405,-0.050387,-0.762343,-0.275549,-0.76376,0.233403,-0.787894,-0.061879,-0.109897,-0.426621,0.275651,-0.605858,-0.087565,-0.077475,-0.104089,0.136365,-0.061441,-0.499178,-0.213634,-1.054142,-1.037205,-0.066623,0.201473,0.252088,-0.293163,0.15731,0.368288,0.268455,-0.649947,0.147805,-0.241267,-0.133878,0.45558,-0.289465,0.234989,0.484798,0.380834,-0.166415,0.267179,0.629144,-0.235265,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,14@14/04
-0.763807,-0.713264,-0.725572,-0.731289,-0.077475,-0.865098,-0.824931,-0.911408,-0.719143,-0.09178,-0.619729,1.346312,-0.643717,1.272055,-0.135577,-0.614477,-0.24726,-0.849844,-0.21858,-0.160815,-0.740458,-0.627743,-0.828175,-0.520751,-0.131694,-0.578667,-0.409891,-0.665495,-0.534638,-0.048912,-0.36832,-0.174677,-0.527109,-0.363073,-0.077475,-0.684318,-0.217478,-0.786574,-0.068148,-0.851658,-0.439077,-0.777421,-0.360454,-0.109897,-0.141889,0.107913,0.217152,0.078552,-0.077475,-0.065783,-0.053,-0.801854,-0.404652,-0.555318,-2.923294,-0.317268,0.049534,0.453754,-0.408212,-0.293163,-0.71645,0.019041,0.210789,-0.712305,-0.053212,-0.385544,-0.301233,-0.425195,-0.313452,-0.635482,0.161569,0.277139,0.216787,0.701942,1.6398,-0.380793,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,10@10/03@10/03/01@10/03/04@10/03/01/01@10/03/04/03@10/03/01/01/09
-0.074006,0.237618,-0.11603,0.370268,-0.077475,-0.61826,-1.440815,-0.943192,-1.194696,-0.09178,-0.389089,-1.054804,-0.597057,-1.073828,-0.135577,-0.159851,-0.372282,-0.47153,-0.586707,-0.160815,-0.17642,-0.299946,-0.565576,-0.471264,-0.131694,-0.407672,-0.023999,-0.505206,0.38554,-0.048912,-0.437223,-0.143629,-0.446994,-0.172027,-0.077475,-0.072118,-0.381355,0.056749,-0.558368,-0.160547,0.453374,-0.519613,0.001647,-0.109897,-0.354149,0.576421,-0.678633,0.17593,-0.077475,-0.073444,0.554962,0.30408,0.471858,0.268744,0.060791,0.372982,0.323332,0.251929,0.007532,0.564904,0.305405,0.365277,0.607342,0.328239,0.066233,0.129963,0.080787,0.12529,0.566062,0.316596,0.237623,0.528969,0.314816,-0.022663,-0.329416,0.093522,0.143899,-0.120532,-0.034565,-0.069254,-0.297188,01@01/06
-0.410321,-0.222235,-0.416216,-0.235092,-0.077475,-1.157153,-1.978629,-1.266263,-1.42752,-0.09178,-0.550537,-1.210552,-0.501144,-1.175483,-0.135577,-0.399499,-0.419166,-0.007727,-0.443331,-0.160815,-0.356933,-0.375737,0.059725,-0.397034,-0.131694,-0.491263,-0.31868,-0.394236,-0.227912,-0.048912,-0.575339,-0.346851,-0.436297,-0.151261,-0.077475,-0.62545,-1.457804,-0.580092,-0.870517,-0.460456,0.16427,0.11806,0.179521,-0.109897,-0.55506,-0.059824,0.122614,-0.179215,-0.077475,0.210017,-6.660857,0.135378,0.411706,0.409437,0.26301,0.40267,0.265254,0.36966,0.325455,-0.638773,-0.514502,-0.65035,-0.639985,-0.570835,-0.357166,-0.514691,-0.452173,0.015193,1.101766,-0.513072,-0.732064,-0.656114,-0.576353,-0.384965,-0.277321,-0.553272,0.143899,-0.120532,-0.034565,-0.069254,3.36085,01@10@14@01/04@10/01@10/03@14/07@10/01/03@10/01/11@10/03/01@10/03/02@14/07/03@10/01/03/03
